[1, 1, 1, -22532215, -41176836177]:10906:10906.h1:[1, -1, 1, 1, 2, 4, 3, -1, -6, 5, 7, 8, 1, 9, -2, -11, -10, 7, -12, -3, -16, 5, 14, 15, 3]:
[1, 0, 0, -20236, -1228202]:10982:10982.e1:[1, 1, 4, -3, -2, -1, 0, -1, 1, 5, 8, 2, 8, 4, 8, -1, 15, -2, 3, -2, -9, 10, -6, 0, 2]:
[1, 0, 1, -1700989, -854028316]:11154:11154.u1:[-1, 1, 4, 2, -1, 0, -2, 0, -6, 10, 8, 2, -2, 4, 2, 4, 0, -8, 12, -2, 6, 10, -4, -10, 2]:
[1, 0, 1, -1699299, -855809576]:11154:11154.u2:[-1, 1, 4, 2, -1, 0, -2, 0, -6, 10, 8, 2, -2, 4, 2, 4, 0, -8, 12, -2, 6, 10, -4, -10, 2]:
[1, 0, 1, -21057217, -37209936487]:11163:11163.e1:[1, 1, 3, 2, 2, -2, 2, 8, 6, -3, 0, -5, 5, -10, 10, 9, 0, 0, -2, 8, -17, 0, -14, -5, 7]:
[0, 0, 1, -12087, -511477]:11259:11259.d1:[2, 0, 1, 3, -5, 5, 0, -2, 4, 3, 0, 11, 9, 2, -5, 6, 6, -2, 5, 13, -12, 13, -7, 5, 12]:
[1, 1, 0, -715870750, -7372547963148]:11998:11998.d1:[-1, 2, 0, 1, 6, 2, -2, -2, 0, 6, 0, 4, 6, 12, 4, 10, -14, 2, -10, -16, 10, 8, -16, -6, -2]:
[1, 1, 0, -44782110, -114992757004]:11998:11998.d2:[-1, 2, 0, 1, 6, 2, -2, -2, 0, 6, 0, 4, 6, 12, 4, 10, -14, 2, -10, -16, 10, 8, -16, -6, -2]:
[0, 0, 0, -8311251, -9306830338]:12168:12168.v1:[0, 0, 3, 4, 4, 0, -3, 4, 8, 5, 8, -7, -9, 8, -4, 5, 4, -5, -8, -4, -11, -4, 0, -6, 14]:
[0, 1, 0, -790255200, -8550913954208]:12376:12376.d1:[0, -2, 1, -1, 0, 1, 1, 6, -6, -1, -4, 6, -12, 4, -3, 14, -8, 8, 13, 5, -8, -10, -4, 17, -4]:
[1, 1, 0, -171539758, -864830883365]:12441:12441.f1:[1, -1, 4, 4, 1, -1, -2, 6, 8, -1, -2, 0, -2, 0, -4, 6, -10, 6, -4, 6, 4, 8, -6, -6, -4]:
[1, 1, 0, -10708373, -13550362560]:12441:12441.f2:[1, -1, 4, 4, 1, -1, -2, 6, 8, -1, -2, 0, -2, 0, -4, 6, -10, 6, -4, 6, 4, 8, -6, -6, -4]:
[0, -1, 1, -209110, -36735681]:12669:12669.d1:[2, -1, 1, 4, 2, 0, 6, -6, 6, 3, 0, -2, 1, -10, 10, 12, 10, 7, 13, -10, -14, 12, -2, 18, -2]:
[1, -1, 1, 41866449, -64339381412]:12673:12673.d1:[-1, 3, 3, 0, 3, 3, 0, -1, -1, 1, 7, 2, 10, -5, 1, 5, -6, 0, -2, -4, 16, -7, -14, 18, 0]:
[0, -1, 0, -196872, -33556500]:12696:12696.m1:[0, -1, 2, 1, 5, 4, -2, 0, 0, -1, 3, 4, 0, -2, 8, 9, 7, 4, -8, -10, -3, 3, 3, 10, 17]:
[1, 1, 0, -9055458, -10492282755]:13101:13101.b1:[1, -1, 4, 1, 1, 4, 4, 6, 2, 9, 10, 3, -2, 6, -4, -6, -1, 6, 2, -15, -11, -16, -12, 0, -13]:
[0, 0, 0, -997915476, 12133817347948]:13104:13104.ci1:[0, 0, 3, -1, 6, -1, 8, 1, 1, 5, -3, 12, -10, 11, -3, 1, -8, 2, -2, 8, 11, -13, -7, -7, -1]:
[0, 0, 0, -1198099, 1819424978]:13328:13328.z1:[0, 3, 2, 0, 5, 3, 1, -2, 8, -6, -4, 8, -6, -4, -10, 9, 4, -4, 10, 5, -2, 1, -12, -9, -4]:
[0, 0, 0, -39530223, -95662562490]:13356:13356.h1:[0, 0, 4, -1, 0, -2, -6, 0, 6, 6, 4, 6, -4, 8, 0, 1, -4, 8, -2, -6, 4, -10, 12, -14, -2]:
[0, 0, 0, -2470788, -1494538155]:13356:13356.h2:[0, 0, 4, -1, 0, -2, -6, 0, 6, 6, 4, 6, -4, 8, 0, 1, -4, 8, -2, -6, 4, -10, 12, -14, -2]:
[0, 0, 0, 3536405, -1271691238]:13456:13456.q1:[0, 3, 0, -4, -1, 6, -2, 1, 6, 0, 0, 8, 11, 1, -4, -2, 4, 8, -8, 2, -6, -4, -15, -3, 3]:
[1, 0, 0, -1622867, -795521442]:13467:13467.c1:[-1, 1, 2, 4, 4, 4, 2, 8, -2, -6, 8, 10, -10, -8, -10, 2, 10, 0, 0, 2, 6, 8, 6, -14, -4]:
[1, 0, 0, -119052, -7823145]:13467:13467.c2:[-1, 1, 2, 4, 4, 4, 2, 8, -2, -6, 8, 10, -10, -8, -10, 2, 10, 0, 0, 2, 6, 8, 6, -14, -4]:
[1, 1, 0, -203627, -35452228]:14201:14201.a1:[1, 2, 1, 4, 1, 1, 1, 3, -4, 6, 4, 9, -5, -6, 8, -6, -4, 12, 5, 3, 7, -1, 9, -9, 2]:
[1, 0, 0, -4245069, -3368069314]:14471:14471.b1:[-1, 1, 3, 4, 3, -5, -2, 4, 4, -1, 7, 10, 0, 1, -13, 13, -14, 6, -2, -10, 16, 11, -8, -6, 8]:
[1, 1, 0, -11123, -456190]:14609:14609.d1:[1, 2, 4, -1, 0, 4, -6, 4, 4, 2, 4, 2, -6, -4, 6, -2, 8, -2, 4, -8, 16, 0, -4, 6, -6]:
[1, 1, 0, -688, -7485]:14609:14609.d2:[1, 2, 4, -1, 0, 4, -6, 4, 4, 2, 4, 2, -6, -4, 6, -2, 8, -2, 4, -8, 16, 0, -4, 6, -6]:
[1, -1, 0, 82916370, -3707085852716]:14994:14994.t1:[-1, 0, -1, 0, 6, 0, -1, -3, -7, -6, -8, 7, 0, -9, 6, -2, 11, -6, 9, 9, -12, -8, -4, -5, -4]:
[0, -1, 1, -10706036, -13479575637]:15059:15059.e1:[2, -1, -1, -2, 1, -4, 2, 0, 1, 0, -7, 0, -8, 6, 8, -6, -5, -12, -7, -3, 4, 10, -6, -15, 7]:
[1, -1, 0, 1989228, -536992048]:15138:15138.h1:[-1, 0, 0, 4, -1, 6, 2, -1, 6, 0, 0, 8, -11, -1, -4, 2, 4, 8, 8, 2, -6, 4, -15, 3, 3]:
[1, 0, 0, -4131005, -7790153751]:15486:15486.p1:[1, 1, 1, 3, 2, 4, 3, 5, 4, 1, 2, -7, -3, -1, -7, -6, 5, 2, -2, 2, 4, 0, 4, -1, -2]:
[1, 1, 0, -522300, -145505089]:15953:15953.b1:[1, 2, 0, -1, 4, 6, -2, 2, 8, 6, -2, -6, 8, -1, -4, 1, -12, 12, 8, -12, 4, 0, -6, 2, -2]:
[1, 1, 0, -32315, -2331472]:15953:15953.b2:[1, 2, 0, -1, 4, 6, -2, 2, 8, 6, -2, -6, 8, -1, -4, 1, -12, 12, 8, -12, 4, 0, -6, 2, -2]:
[1, 1, 1, -81271, -8947589]:16286:16286.c1:[1, 2, 4, -4, -6, 6, -1, 8, 8, 0, 4, 4, -10, -4, 8, -10, -4, 8, -4, 8, -6, 0, 4, -6, 14]:
[1, 1, 1, -81261, -8949889]:16286:16286.c2:[1, 2, 4, -4, -6, 6, -1, 8, 8, 0, 4, 4, -10, -4, 8, -10, -4, 8, -4, 8, -6, 0, 4, -6, 14]:
[0, 1, 0, -891912, -324511008]:16296:16296.h1:[0, 1, 2, -1, 3, 1, -6, 8, 2, 9, 1, 8, 2, 0, -8, 0, 4, -4, 3, 10, -4, -16, 7, 9, -1]:
[0, 0, 0, -18562171, -30781605462]:16432:16432.e1:[0, 0, 3, 3, 5, -1, -6, 0, 5, 3, 4, -4, 5, 5, 0, 9, 4, 6, -7, -3, 0, -1, -17, -4, 10]:
[0, 0, 0, -200449931, -1092360939802]:16456:16456.l1:[0, 0, 3, 3, 0, 4, 1, 3, -8, -2, 3, -3, 0, 5, 6, 6, 3, -5, 4, -16, 4, -1, 3, 10, -6]:
[0, 0, 1, -238521, -50427315]:16641:16641.l1:[2, 0, -2, 3, 6, 1, -6, 4, 4, 6, 5, 3, -2, 0, 8, -10, 0, 2, 9, -2, -7, 4, 12, -8, 10]:
[1, 1, 0, -385324744, -2917817348288]:16698:16698.i1:[-1, -1, 2, -3, 0, -1, -2, -4, -1, 8, 7, -1, -1, 10, 2, 2, 5, -14, 11, -12, 6, 4, -11, -18, -14]:
[0, 0, 0, -18873324, -31558816080]:16704:16704.cr1:[0, 0, 2, 4, 0, -2, 2, 0, 4, 1, 6, 4, 2, -4, -8, 14, -6, 8, 12, -16, -2, -6, 2, 14, -14]:
[0, 0, 0, -1178604, -493965648]:16704:16704.cr2:[0, 0, 2, 4, 0, -2, 2, 0, 4, 1, 6, 4, 2, -4, -8, 14, -6, 8, 12, -16, -2, -6, 2, 14, -14]:
[1, 0, 0, -15467360, -23415116232]:17178:17178.k1:[1, 1, 1, 1, -3, 4, -2, 0, 9, -5, 7, -7, 12, 4, 8, -6, 0, 12, -12, -8, -1, -10, 9, 0, 13]:
[1, -1, 0, -884282301, -10121036895315]:17262:17262.f1:[-1, 0, 2, -1, 4, 6, -2, 8, 8, 2, 4, -2, -6, 4, 12, -6, -8, 10, 4, -8, -6, 16, 4, 10, 6]:
[1, -1, 0, -91315341, 72286337277]:17262:17262.f2:[-1, 0, 2, -1, 4, 6, -2, 8, 8, 2, 4, -2, -6, 4, 12, -6, -8, 10, 4, -8, -6, 16, 4, 10, 6]:
[1, -1, 0, -55361061, -157569374763]:17262:17262.f3:[-1, 0, 2, -1, 4, 6, -2, 8, 8, 2, 4, -2, -6, 4, 12, -6, -8, 10, 4, -8, -6, 16, 4, 10, 6]:
[1, -1, 0, -1306341, -5491825515]:17262:17262.f4:[-1, 0, 2, -1, 4, 6, -2, 8, 8, 2, 4, -2, -6, 4, 12, -6, -8, 10, 4, -8, -6, 16, 4, 10, 6]:
[0, 1, 0, -25358565, -49159868013]:17328:17328.bc1:[0, 1, 1, -3, 3, 6, 3, 0, -4, 10, 2, -8, 8, 1, -3, 6, 0, 7, 8, 12, -11, 0, -4, -10, 2]:
[1, 0, 1, -230146873, -1344492872356]:17706:17706.c1:[-1, 1, 1, 4, 4, -1, 7, 4, -3, 1, -6, -4, 0, -5, -2, 3, 9, -1, 1, -14, -6, 2, 14, 3, 10]:
[0, -1, 0, -1497, -21802]:17972:17972.b1:[0, 2, 2, 2, 0, 2, -6, 0, 4, -6, 6, 10, 10, 0, 8, 10, 4, 10, 0, -12, -6, -2, 4, 2, 14]:
[0, -1, 0, -1492, -21960]:17972:17972.b2:[0, 2, 2, 2, 0, 2, -6, 0, 4, -6, 6, 10, 10, 0, 8, 10, 4, 10, 0, -12, -6, -2, 4, 2, 14]:
[1, 1, 1, -116321452, -482926930504]:17979:17979.c1:[-1, -1, 2, 1, 6, 1, 0, 6, 4, -3, -1, -1, -7, -3, 2, 0, 11, 3, 6, -4, -10, 6, 4, 3, -12]:
[0, 0, 0, -5604889, -5108146534]:18304:18304.ba1:[0, 3, -3, -3, -1, -1, 5, -2, 6, 0, 0, 1, -2, 1, -11, 6, -8, 6, 10, -9, 4, -16, -8, 6, -8]:
[0, 1, 0, -628272, -192622432]:18392:18392.i1:[0, 1, 2, 3, 0, 1, 7, 1, 3, 1, 2, -10, 6, -8, 0, 1, 5, 8, -3, 6, -3, 4, 8, 12, 4]:
[1, 0, 0, -20825, -1765869]:18858:18858.i1:[1, 1, -4, 1, 2, 4, 8, 5, 4, 0, 2, 3, -3, 4, 3, -1, 5, 2, -7, 12, -11, -15, -6, -15, 8]:
[1, 1, 0, -547741, -156259587]:18986:18986.b1:[-1, 2, 3, 4, 1, -5, 3, 0, 8, 6, 0, -8, 9, -10, 4, 6, 4, 0, 13, -3, 4, 10, -4, -12, -18]:
[0, 0, 0, 9234753, -862469962]:19044:19044.k1:[0, 0, 1, 2, 0, 1, 6, 6, 0, 3, 2, -6, -7, 6, 8, 5, 6, -1, 0, -6, -1, 12, 14, -9, 9]:
[1, 1, 1, -2908791, -1910699799]:19074:19074.x1:[1, -1, 4, 2, -1, 4, 0, 0, 6, -10, 8, 2, -2, 4, -2, 4, 0, 8, -12, -2, 6, -10, 4, 10, 2]:
[1, 1, 1, -2905901, -1914682219]:19074:19074.x2:[1, -1, 4, 2, -1, 4, 0, 0, 6, -10, 8, 2, -2, 4, -2, 4, 0, 8, -12, -2, 6, -10, 4, 10, 2]:
[0, 0, 0, -11077284, -14190509603]:19188:19188.r1:[0, 0, 2, 2, 2, -1, 2, 6, 8, 6, 10, 2, 1, 12, 2, 10, -2, -2, -2, -2, -14, -8, 18, 2, -6]:
[0, 0, 0, -11044479, -14278735370]:19188:19188.r2:[0, 0, 2, 2, 2, -1, 2, 6, 8, 6, 10, 2, 1, 12, 2, 10, -2, -2, -2, -2, -14, -8, 18, 2, -6]:
[0, -1, 1, -3564, -80741]:19363:19363.c1:[2, 2, -2, 2, 4, 2, 0, 7, -9, 5, 10, 1, 0, -2, -1, 10, 9, 2, 1, 0, 7, 8, 4, 7, 0]:
[1, -1, 0, -1530888, -728681608]:19494:19494.v1:[-1, 0, 3, 5, 3, 4, -6, 0, -6, 6, 7, 4, 0, -4, -6, 9, 0, 14, -8, -6, 5, -8, -9, -6, -17]:
[1, -1, 0, -848598, -1380268558]:19494:19494.v2:[-1, 0, 3, 5, 3, 4, -6, 0, -6, 6, 7, 4, 0, -4, -6, 9, 0, 14, -8, -6, 5, -8, -9, -6, -17]:
[1, -1, 0, -11290956, -14600250208]:19602:19602.l1:[-1, 0, 2, -2, 0, 3, -2, 8, 4, 9, 0, -3, 3, 2, 6, -1, -6, 11, -14, -6, 9, 4, 14, 10, 7]:
[1, -1, 1, -111821085923, -14392386997460701]:19674:19674.n1:[1, 0, 4, -4, 0, 6, 3, -2, 5, -3, -2, 7, -3, 2, -5, 4, -9, 2, -9, -8, 5, 16, 12, 10, -14]:
[0, -1, 0, -28005244, -57034296020]:19824:19824.d1:[0, -1, -2, -1, 4, 6, -2, 4, -4, -6, 2, 10, -6, 6, 8, 6, -1, 10, 10, 8, -10, 4, -4, 0, 6]:
[0, -1, 0, -1750309, -890743016]:19824:19824.d2:[0, -1, -2, -1, 4, 6, -2, 4, -4, -6, 2, 10, -6, 6, 8, 6, -1, 10, 10, 8, -10, 4, -4, 0, 6]:
[0, 1, 0, -183789, -30621345]:20172:20172.g1:[0, 1, -2, 1, -4, 5, 2, 5, 6, 0, 7, 10, 0, 4, 12, 6, -10, -1, 12, -12, 6, -9, -6, -4, -11]:
[0, 1, 0, -1016208, -393848928]:20184:20184.n1:[0, 1, 0, 0, 4, 2, 2, 4, 4, 0, 2, 2, 2, 8, -4, -4, 6, -2, 8, -8, 4, -2, 6, 6, 16]:
[0, 1, 0, -40648, -10648960]:20184:20184.n2:[0, 1, 0, 0, 4, 2, 2, 4, 4, 0, 2, 2, 2, 8, -4, -4, 6, -2, 8, -8, 4, -2, 6, 6, 16]:
[1, -1, 1, -7040354, -7188418947]:20286:20286.ck1:[1, 0, 2, 0, -2, -2, 6, 4, -1, -2, 2, 0, 0, 10, 2, 4, 8, 2, -2, -8, -4, 4, -12, -2, 2]:
[1, -1, 1, -7009484, -7254604227]:20286:20286.ck2:[1, 0, 2, 0, -2, -2, 6, 4, -1, -2, 2, 0, 0, 10, 2, 4, 8, 2, -2, -8, -4, 4, -12, -2, 2]:
[0, 0, 0, -680400, -216020304]:20304:20304.m1:[0, 0, 0, 5, 6, 3, 6, 1, 2, -4, 0, -9, -2, 0, -1, -4, 6, 11, -7, -6, 11, 7, -4, -4, -3]:
[0, -1, 1, -1860710, -976334541]:20339:20339.e1:[2, -1, 1, 0, -1, -2, 6, 8, -1, -6, -1, 3, -4, 0, -8, -14, 9, 4, 9, 13, 16, 16, -6, 7, 13]:
[0, -1, 1, -39834494, -96756435499]:20667:20667.h1:[2, -1, -2, 3, 0, -3, -4, -7, 8, 2, -1, 10, -2, -5, -6, -12, 14, 2, 4, -4, 9, -1, 0, -12, 1]:
[1, 0, 1, -1616135510, -25007317694872]:20706:20706.p1:[-1, 1, 2, -1, 4, -2, -1, 0, -4, -1, 0, 2, 6, 8, 0, 6, -4, 2, 4, 4, -2, -8, -12, 14, -2]:
[1, 0, 1, -101073750, -390215315864]:20706:20706.p2:[-1, 1, 2, -1, 4, -2, -1, 0, -4, -1, 0, 2, 6, 8, 0, 6, -4, 2, 4, 4, -2, -8, -12, 14, -2]:
[1, 0, 1, -101008470, -390745650584]:20706:20706.p3:[-1, 1, 2, -1, 4, -2, -1, 0, -4, -1, 0, 2, 6, 8, 0, 6, -4, 2, 4, 4, -2, -8, -12, 14, -2]:
[1, 0, 1, -6308950, -6114080152]:20706:20706.p4:[-1, 1, 2, -1, 4, -2, -1, 0, -4, -1, 0, 2, 6, 8, 0, 6, -4, 2, 4, 4, -2, -8, -12, 14, -2]:
[0, 1, 1, 3324, -1968157]:20787:20787.f2:[2, 1, 4, 2, 3, 0, 3, 0, -6, 5, -7, 7, -1, -1, -3, -6, 0, -3, 2, 3, 11, 10, 16, 10, 12]:
