[1, 1, 1, -858739, -306652754]:2849:2849.b1:[-1, 2, -2, 1, -1, 4, 4, 0, 0, 6, -2, -1, 0, 4, -10, -6, 6, 8, 0, 12, 12, 0, 8, 2, -2]:
[1, 1, 1, -53484, -4843180]:2849:2849.b2:[-1, 2, -2, 1, -1, 4, 4, 0, 0, 6, -2, -1, 0, 4, -10, -6, 6, 8, 0, 12, 12, 0, 8, 2, -2]:
[0, 0, 0, -244, -1467]:2932:2932.a1:[0, 0, 2, 2, 6, 2, 2, 4, 6, -6, 4, -6, -6, -6, -8, 10, 4, 14, 14, -6, 10, -16, -12, 6, -10]:
[0, 0, 0, -239, -1530]:2932:2932.a2:[0, 0, 2, 2, 6, 2, 2, 4, 6, -6, 4, -6, -6, -6, -8, 10, 4, 14, 14, -6, 10, -16, -12, 6, -10]:
[1, 0, 0, -819, -223769]:3094:3094.e1:[1, -2, 3, 1, 0, 1, -1, 2, 6, -3, -4, 2, 0, 8, 9, -6, -12, 8, 5, 15, -16, -10, 12, 9, 8]:
[0, 1, 0, -30008176, -63229110828]:3536:3536.d1:[0, -2, 4, 4, 2, -1, -1, 4, 4, -8, -4, 8, 10, 0, -8, 2, 0, 12, -8, 0, -10, 4, 0, -14, -6]:
[0, 1, 0, -2319216, -485927468]:3536:3536.d2:[0, -2, 4, 4, 2, -1, -1, 4, 4, -8, -4, 8, 10, 0, -8, 2, 0, 12, -8, 0, -10, 4, 0, -14, -6]:
[0, 1, 1, -839515, -296347561]:3605:3605.c1:[0, -2, 1, 1, 6, 5, 3, 2, 0, -3, 5, 2, 0, -1, -6, 3, -12, 8, -4, 6, 2, -1, 15, 3, -10]:
[0, -1, 0, -2242, -40122]:3712:3712.n1:[0, 2, 2, -4, 6, -6, 6, 2, 4, -1, 4, 10, 10, -2, 4, 2, -14, 10, -2, -12, 6, -4, 6, -10, 6]:
[0, -1, 0, -2237, -40315]:3712:3712.n2:[0, 2, 2, -4, 6, -6, 6, 2, 4, -1, 4, 10, 10, -2, 4, 2, -14, 10, -2, -12, 6, -4, 6, -10, 6]:
[1, 1, 0, 247175, -158947875]:3850:3850.l2:[-1, 2, 0, -1, 1, 1, 0, -1, 9, -3, 5, 4, 0, 1, 0, 6, 0, 2, -2, -9, 4, -4, 9, 15, 1]:
[1, 1, 1, 248823, 611945365]:4046:4046.j2:[1, -1, -3, -1, 0, 5, 0, -4, -3, -6, -2, 4, -6, -4, 6, -12, 12, 1, 8, 9, 16, -8, -3, 6, 10]:
[1, -1, 1, -2091, -36272]:4229:4229.a1:[-1, 3, 3, 0, 0, 2, 3, 2, -8, -2, 5, 3, -2, 10, 5, 9, -1, -3, 9, -16, -4, -14, 11, -6, 2]:
[0, 0, 1, -325259, -71398995]:4343:4343.c1:[2, 0, -3, 4, 0, 5, -1, 5, -7, 4, 7, 6, 8, -1, -13, 12, 14, 10, 10, -13, 10, -13, -6, 6, -2]:
[0, 0, 0, -153781003, 734010288314]:4592:4592.l1:[0, 3, -1, -1, 2, 0, -3, 8, 4, -5, 3, 10, -1, 5, -6, -9, 10, 13, 2, -9, 4, 11, 14, -1, 7]:
[0, 0, 0, -309643, -61048006]:4592:4592.l2:[0, 3, -1, -1, 2, 0, -3, 8, 4, -5, 3, 10, -1, 5, -6, -9, 10, 13, 2, -9, 4, 11, 14, -1, 7]:
[1, 0, 1, -5733418, -6264651620]:4606:4606.f1:[-1, 1, 1, 0, 1, -2, 0, 2, 8, 8, 4, -1, -9, 5, -1, 1, -15, 12, 16, -2, -13, 14, 1, 0, 8]:
[1, -1, 0, -3781, -88548]:4963:4963.e1:[1, 0, 2, 1, 4, 0, 4, -4, -4, 2, -2, 10, 8, 4, 12, -2, -8, 4, -4, 0, 12, -16, -2, 8, 4]:
[1, -1, 0, -236, -1341]:4963:4963.e2:[1, 0, 2, 1, 4, 0, 4, -4, -4, 2, -2, 10, 8, 4, 12, -2, -8, 4, -4, 0, 12, -16, -2, 8, 4]:
[1, 1, 1, -3798, -91615]:5054:5054.c4:[1, 2, 0, 1, 0, 4, 6, 0, 0, 6, 4, -2, -6, 8, -12, -6, 6, 8, 4, 0, 2, -8, -6, 6, 10]:
[1, 1, 1, -188, -2087]:5054:5054.c5:[1, 2, 0, 1, 0, 4, 6, 0, 0, 6, 4, -2, -6, 8, -12, -6, 6, 8, 4, 0, 2, -8, -6, 6, 10]:
[0, -1, 1, -14556197783, -675953651051907]:5075:5075.d1:[0, -1, 0, -1, 6, 4, 6, -7, -3, 1, -4, -2, -3, 10, 9, -3, 0, -10, -5, -9, 7, -10, 6, 15, -17]:
[1, 0, 1, -530268, -148668774]:5110:5110.b1:[-1, 1, 1, 1, 0, -4, -6, 2, 6, 0, 5, 2, 0, -1, -6, 9, 15, -10, 14, 15, 1, -1, -6, 12, -10]:
[1, 0, 1, -35590, -2587197]:5389:5389.a1:[1, -2, 2, -2, 6, 2, 1, -4, 6, 10, -6, -6, -6, -8, -12, -2, 8, -6, 12, 14, 2, 6, 0, -10, 18]:
[1, 0, 1, -35585, -2587959]:5389:5389.a2:[1, -2, 2, -2, 6, 2, 1, -4, 6, 10, -6, -6, -6, -8, -12, -2, 8, -6, 12, 14, 2, 6, 0, -10, 18]:
[0, -1, 1, -222337, -40278040]:5491:5491.b1:[0, 2, -3, 1, -3, -4, 0, 1, 0, -6, 4, -2, 6, -1, -3, 12, -6, 1, -4, -6, 7, -8, 12, 12, -8]:
[1, -1, 0, -536, 4489]:5561:5561.a1:[1, 0, 2, 4, 0, 2, 2, 4, 0, -2, -4, 6, 10, 4, -8, 2, 4, -2, 1, 8, -14, 8, -1, 10, -2]:
[1, -1, 0, -121, -408]:5561:5561.a2:[1, 0, 2, 4, 0, 2, 2, 4, 0, -2, -4, 6, 10, 4, -8, 2, 4, -2, 1, 8, -14, 8, -1, 10, -2]:
[1, -1, 0, -116, -453]:5561:5561.a3:[1, 0, 2, 4, 0, 2, 2, 4, 0, -2, -4, 6, 10, 4, -8, 2, 4, -2, 1, 8, -14, 8, -1, 10, -2]:
[1, -1, 0, 214, -2485]:5561:5561.a4:[1, 0, 2, 4, 0, 2, 2, 4, 0, -2, -4, 6, 10, 4, -8, 2, 4, -2, 1, 8, -14, 8, -1, 10, -2]:
[0, 1, 0, -79588, -8668688]:5656:5656.f1:[0, 1, 0, -1, 6, 2, 0, 2, 1, 8, -2, 3, 6, 1, -10, 0, -1, -1, -2, 9, 13, 15, -11, -7, 12]:
[1, 1, 0, -3964, 91635]:5663:5663.a1:[1, 2, 2, -1, 0, 6, 8, 0, -8, 2, 2, 2, 8, -4, 6, 6, 10, -2, -4, 12, -10, 8, -2, 2, 10]:
[1, 1, 0, 81, 5072]:5663:5663.a2:[1, 2, 2, -1, 0, 6, 8, 0, -8, 2, 2, 2, 8, -4, 6, 6, 10, -2, -4, 12, -10, 8, -2, 2, 10]:
[0, 0, 0, -26018, -1615317]:5680:5680.g1:[0, 0, -1, 2, 0, 4, -4, -4, 6, 2, 0, 10, -10, -4, 6, 12, -8, -6, -14, 1, 10, 0, 16, 18, 8]:
[0, 0, 0, -25663, -1661538]:5680:5680.g2:[0, 0, -1, 2, 0, 4, -4, -4, 6, 2, 0, 10, -10, -4, 6, 12, -8, -6, -14, 1, 10, 0, 16, 18, 8]:
[0, -1, 0, -5640749, 5158359977]:5684:5684.j1:[0, 2, 3, 0, 0, 1, 0, 4, 0, 1, -2, 8, 6, 2, 0, 9, 0, -8, -4, 3, 16, 8, -3, -12, 10]:
[1, 1, 1, -71, -149]:5794:5794.c1:[1, 2, 4, 4, 0, 0, -2, -4, -4, 0, -8, 2, 6, 0, -8, -4, 10, 4, 0, 0, 10, 4, -8, 6, -10]:
[1, 1, 1, -61, -209]:5794:5794.c2:[1, 2, 4, 4, 0, 0, -2, -4, -4, 0, -8, 2, 6, 0, -8, -4, 10, 4, 0, 0, 10, 4, -8, 6, -10]:
[0, -1, 0, -1002433, -385971775]:5824:5824.k1:[0, -1, 0, 1, 3, -1, 0, -2, -3, 0, 5, 7, 3, -8, -3, 12, -6, 1, -5, 12, 11, -1, -12, -18, 17]:
[1, 0, 1, -641083, -197622522]:5890:5890.a1:[-1, -2, 1, -1, 0, 5, -3, 1, -6, 0, 1, -7, 6, 8, 9, -6, 12, -10, 5, 9, -7, -10, -9, 6, -19]:
[0, -1, 0, 30904, -1441480]:5920:5920.m1:[0, 2, -1, -3, -1, 4, -3, 2, 6, 3, 1, -1, -5, -3, 12, -3, 0, 7, -4, 2, 0, 8, 0, 14, 15]:
[1, 1, 0, -67520, -6781210]:6050:6050.r1:[-1, 2, 0, 1, 0, 4, 6, 2, 3, 6, -7, 4, 9, 4, -9, 0, 6, -10, 10, 0, -11, 8, -12, 15, -17]:
[1, 0, 0, -1688013, -844275233]:6050:6050.w1:[1, -2, 0, -1, 0, -4, -6, 2, -3, 6, -7, -4, 9, -4, 9, 0, 6, -10, -10, 0, 11, 8, 12, 15, 17]:
[1, 0, 0, -31717, -2637971]:6118:6118.i1:[1, 1, -3, 1, 0, 5, 3, 1, -1, 6, -4, -7, -6, 8, 0, 9, 9, -1, -4, 6, 2, -1, 12, 6, 8]:
[1, -1, 1, 3369, -49157]:6118:6118.m1:[1, 3, 3, -1, 0, 3, -3, -1, -1, -10, -4, 1, 6, 12, 0, 1, 3, 9, -4, 6, -2, 11, 12, 6, -12]:
[1, 1, 0, -4999313, 4300067093]:6170:6170.c1:[-1, 2, -1, 4, 0, 2, -6, 0, -6, 10, 8, -2, -6, 4, 8, -6, 0, 10, 4, 8, 10, 12, -4, 10, 6]:
[1, 1, 0, -4671633, 4888514837]:6170:6170.c2:[-1, 2, -1, 4, 0, 2, -6, 0, -6, 10, 8, -2, -6, 4, 8, -6, 0, 10, 4, 8, 10, 12, -4, 10, 6]:
[1, -1, 0, -400594, 96258161]:6241:6241.c1:[1, 3, 1, 3, 2, -5, 6, -2, -4, 6, 6, 0, -6, 12, 3, 6, 9, 12, -12, 3, 2, 0, 4, 1, -3]:
[0, 1, 0, -700993, -226135076]:6292:6292.h1:[0, 1, 0, -4, 0, 1, 3, 2, -3, -3, -4, 2, 12, -1, 6, 3, -12, 11, -4, 6, 2, 17, 6, -12, 8]:
[0, 1, 1, -1822719655, -29952752526081]:6335:6335.c1:[0, 1, 1, 1, -3, 5, -3, 2, 0, 3, -4, 2, 0, 8, -9, 6, 6, -10, 14, 0, 2, -1, 0, 6, 17]:
[0, 1, 0, -173581, -27997025]:6380:6380.c1:[0, 1, -1, -4, 1, -1, 0, -1, -6, 1, 8, -7, 6, -4, -3, -12, 12, 5, -4, 3, 2, -1, 9, 12, 2]:
[1, 1, 0, -144305, -16884907]:6398:6398.b1:[-1, 2, 0, 1, -4, 4, -2, 6, 8, -6, -4, 6, -2, 4, 12, 2, 10, 8, 12, 8, -14, -8, -6, -14, -10]:
[1, 1, 0, 19535, -1582251]:6398:6398.b2:[-1, 2, 0, 1, -4, 4, -2, 6, 8, -6, -4, 6, -2, 4, 12, 2, 10, 8, 12, 8, -14, -8, -6, -14, -10]:
[0, 0, 1, -2401, 46219]:6419:6419.c1:[2, 3, 3, 0, 0, -5, 4, 4, 4, -8, 8, 0, -5, -4, 6, 7, 12, -13, 2, -8, -10, 2, 0, 10, -10]:
[0, -1, 0, -537, -4615]:6464:6464.p1:[0, 2, 2, 2, 2, 2, 6, -4, -8, 6, 4, 6, -6, 8, 8, -10, -6, 14, 10, 12, 2, 12, -14, 18, -14]:
[0, -1, 0, -32, -70]:6464:6464.p2:[0, 2, 2, 2, 2, 2, 6, -4, -8, 6, 4, 6, -6, 8, 8, -10, -6, 14, 10, 12, 2, 12, -14, 18, -14]:
[0, -1, 0, 666, -9178]:6784:6784.t1:[0, 2, 3, 4, 3, -2, 3, 2, 1, 6, -5, 0, 4, 1, -12, -1, -11, -2, -10, 8, -6, 13, 4, -7, 3]:
[0, 1, 0, -12321, -530593]:6848:6848.t1:[0, 1, 4, 2, -3, 1, 6, 1, 7, 6, -4, 9, -5, 12, -8, -7, -6, -1, -10, -6, -4, 7, 4, -15, -6]:
[1, -1, 0, -47290, -3946444]:6970:6970.d1:[-1, 3, -1, -2, 2, 5, 1, 3, 4, -3, 9, -10, -1, -2, -3, 3, -3, 5, -6, 7, 9, -8, 14, 13, 1]:
[1, 1, 1, -91463, -10684844]:7025:7025.d1:[-1, 2, 0, 4, -2, 6, -2, 6, 2, -2, -4, 6, 2, -4, 6, 6, 4, 2, 2, 6, 14, 0, 6, -6, -10]:
[1, 1, 1, -91338, -10715344]:7025:7025.d2:[-1, 2, 0, 4, -2, 6, -2, 6, 2, -2, -4, 6, 2, -4, 6, 6, 4, 2, 2, 6, 14, 0, 6, -6, -10]:
[0, 0, 0, -3862235, -2921304182]:7088:7088.f1:[0, 0, 0, 3, 3, -7, 3, 1, -1, 2, 1, -1, 6, -8, 0, 12, 6, 9, 14, 14, -14, 2, 9, -9, 4]:
[1, 1, 0, -585150, -172528750]:7150:7150.m1:[-1, 2, 0, 4, 1, -1, 6, 8, 0, 0, -4, -2, 12, -8, -6, 12, 12, 8, -8, -12, 10, -4, -12, 6, -8]:
[1, 1, 0, -35900, -2810500]:7150:7150.m2:[-1, 2, 0, 4, 1, -1, 6, 8, 0, 0, -4, -2, 12, -8, -6, 12, 12, 8, -8, -12, 10, -4, -12, 6, -8]:
[1, -1, 0, -7591, -798211]:7234:7234.b1:[-1, 3, 2, 1, 2, 2, 3, 0, -4, 4, -7, 11, -3, -4, -3, 9, -4, -8, 12, 8, 14, 0, 6, -9, 18]:
[0, -1, 0, -808051160, 9376500497392]:7280:7280.g1:[0, -1, 1, -1, 3, 1, 6, -2, -9, 6, -5, -7, 9, 10, -3, 0, -12, -1, 13, 12, 11, -17, 6, -6, -19]:
[1, -1, 0, 106760, 24868160]:7310:7310.j1:[-1, 3, -1, 4, 0, 5, -1, 7, 0, -1, -5, -4, 10, 1, -3, 3, -3, -11, 6, -11, 7, -12, 16, -3, 7]:
[0, -1, 0, -352, -1428]:7432:7432.a1:[0, 2, 2, 4, 4, 0, 6, -4, 0, -2, 0, 2, -2, 10, 0, -2, -10, -6, 2, 8, 2, 0, 12, -6, 14]:
[0, -1, 0, -312, -2020]:7432:7432.a2:[0, 2, 2, 4, 4, 0, 6, -4, 0, -2, 0, 2, -2, 10, 0, -2, -10, -6, 2, 8, 2, 0, 12, -6, 14]:
[1, 0, 0, 57317, -43619195]:7462:7462.i3:[1, 1, 0, 1, 6, 1, 0, 2, 6, 0, 5, 2, -1, -10, 6, 6, -3, -1, -4, 12, 2, 8, -15, 9, -1]:
[0, -1, 0, -177352, -28588560]:7504:7504.q1:[0, 2, 2, -1, 4, 2, -2, 8, -4, 10, 0, -6, 0, 12, 6, -10, -4, -2, -1, 0, -2, 8, 16, 2, 0]:
[0, -1, 0, -5832, -870928]:7504:7504.q2:[0, 2, 2, -1, 4, 2, -2, 8, -4, 10, 0, -6, 0, 12, 6, -10, -4, -2, -1, 0, -2, 8, 16, 2, 0]:
[1, 1, 0, -132801, -18682763]:7514:7514.c1:[-1, -1, 3, 1, -6, 1, 0, 2, 0, -6, 4, 7, 0, -1, 3, 0, -6, -8, 14, 3, -2, -8, 12, -6, 10]:
[0, -1, 1, -534, -4577]:7619:7619.a1:[2, 2, 3, -1, 3, 2, 3, -1, 0, 8, 2, 4, 8, -1, -11, 6, 12, -3, 8, -12, -11, 6, 0, -2, 4]:
[0, 0, 0, -1936, -42592]:7744:7744.bk1:[0, 3, 3, 2, 0, 0, 6, 4, 1, -8, -7, 1, -4, 6, -8, -2, 1, 4, 5, 3, -16, -2, -2, 15, -7]:
[1, 0, 1, -48341292149, -4087728631660928]:7910:7910.e1:[-1, 1, -1, -1, -4, -5, -6, -2, -4, -6, 7, 1, -6, 6, 5, -10, -14, -10, 8, 0, 10, 11, 2, -7, -7]:
[0, -1, 0, -17272, -900340]:8024:8024.f1:[0, -1, 2, -4, 6, 5, 1, 8, -9, -3, 9, -2, 2, 4, 4, -12, -1, 8, 13, 2, -14, 10, -9, -12, -3]:
[0, 1, 1, -76208, 8073619]:8075:8075.h1:[2, 1, 0, 2, 2, 6, -1, -1, -4, 10, 7, 7, -3, -4, 7, 6, 0, 2, 12, 12, 16, -15, -9, 0, 17]:
[0, 1, 1, 742, -431]:8075:8075.h2:[2, 1, 0, 2, 2, 6, -1, -1, -4, 10, 7, 7, -3, -4, 7, 6, 0, 2, 12, 12, 16, -15, -9, 0, 17]:
[0, -1, 0, -1563649, -752066559]:8128:8128.n1:[0, 2, 3, -1, 3, 4, 3, 7, 3, -6, -4, -2, 9, 10, -6, -3, 0, 10, -14, -12, 2, -10, 12, 0, 8]:
[0, 0, 0, -6868, -219556]:8272:8272.o1:[0, 3, -1, 4, -1, -4, 0, 2, 9, 6, 5, -1, -2, 8, 1, -10, 13, -6, -1, -15, -16, 14, 8, -5, -15]:
[1, 0, 0, -78477396, -267593527024]:8470:8470.bc1:[1, 1, -1, 1, 0, -7, -6, 5, 9, 0, 2, 2, 12, -4, 6, -6, 9, 14, 2, 0, -10, 11, 9, 12, 8]:
[1, -1, 0, -143530, 21103220]:8510:8510.c1:[-1, 3, -1, 4, 3, 6, -2, 2, -1, 3, 0, 1, 3, 4, 2, -12, -15, 4, 6, -9, 4, -7, -2, -11, -8]:
[0, -1, 1, -346, -2371]:8657:8657.c1:[2, 2, 4, 1, -1, 0, 2, -3, 7, 2, 9, -3, 9, 4, 0, 10, -14, -8, -12, 8, -2, -10, 0, -6, 5]:
[0, 1, 0, -391536, -89484640]:8680:8680.j1:[0, 1, -1, -1, 1, -3, 2, 5, 3, -2, -1, -2, 0, -8, -9, 12, 5, 8, -4, 9, 4, -6, -9, -9, 5]:
[1, -1, 0, -22186760, -40218795200]:8710:8710.d1:[-1, 0, -1, 0, 4, -1, 2, 4, 0, 6, 0, 2, -2, 8, 4, 2, -4, -6, 1, -12, -14, 0, 12, -6, 14]:
[1, -1, 0, -1558280, -462764224]:8710:8710.d2:[-1, 0, -1, 0, 4, -1, 2, 4, 0, 6, 0, 2, -2, 8, 4, 2, -4, -6, 1, -12, -14, 0, 12, -6, 14]:
[1, -1, 0, -1386760, -628075200]:8710:8710.d3:[-1, 0, -1, 0, 4, -1, 2, 4, 0, 6, 0, 2, -2, 8, 4, 2, -4, -6, 1, -12, -14, 0, 12, -6, 14]:
[1, -1, 0, -76040, -12298944]:8710:8710.d4:[-1, 0, -1, 0, 4, -1, 2, 4, 0, 6, 0, 2, -2, 8, 4, 2, -4, -6, 1, -12, -14, 0, 12, -6, 14]:
[0, 0, 0, -22708, -1317093]:8720:8720.k1:[0, 0, -1, 4, 2, 2, -6, -6, -2, -10, -8, 10, 10, 4, 6, 2, 2, 6, 2, -8, 10, 10, -4, 6, 14]:
[0, 0, 0, -22703, -1317702]:8720:8720.k2:[0, 0, -1, 4, 2, 2, -6, -6, -2, -10, -8, 10, 10, 4, 6, 2, 2, 6, 2, -8, 10, 10, -4, 6, 14]:
[1, 1, 0, -478608, -120728320]:8722:8722.k1:[-1, 2, 4, 0, 0, -4, 2, -2, 0, 6, 4, -2, 2, 4, 4, 6, 14, 8, 4, -8, 6, 0, -10, -1, 10]:
[1, 1, 0, 23152, -7832320]:8722:8722.k2:[-1, 2, 4, 0, 0, -4, 2, -2, 0, 6, 4, -2, 2, 4, 4, 6, 14, 8, 4, -8, 6, 0, -10, -1, 10]:
[1, 0, 1, -2361307059, -44165052046002]:8734:8734.b1:[-1, 1, -1, 0, -1, -1, -2, -3, -6, 6, -4, 8, 0, -7, 2, 3, -2, 10, 4, -1, 2, -12, -5, 12, 13]:
[0, 0, 1, -1609, -24842]:8747:8747.b1:[-2, 3, 2, 2, 5, 2, 5, 6, -5, 6, -8, -4, 4, -7, 0, 0, -4, 8, -10, -1, -2, -3, 9, 3, -2]:
[1, 1, 0, -46771, -3912810]:8771:8771.a1:[1, 2, -2, 0, 4, -2, 2, 6, 0, 2, -6, 2, -12, 12, -2, -2, -6, 10, 4, 8, -8, 8, -6, -2, 16]:
[1, 1, 0, -2916, -62341]:8771:8771.a2:[1, 2, -2, 0, 4, -2, 2, 6, 0, 2, -6, 2, -12, 12, -2, -2, -6, 10, 4, 8, -8, 8, -6, -2, 16]:
[0, 1, 0, -75008, -34525012]:8800:8800.s1:[0, 1, 0, -1, -1, 2, 5, 7, -6, -1, 5, -11, 2, 4, 6, 1, 10, 5, -8, -9, 6, 10, -6, 17, -16]:
[0, 1, 1, -2770573, -1775940817]:8827:8827.c1:[0, -2, 0, 1, -6, 1, 3, 2, 6, 0, -4, 2, -6, -1, 3, -6, 6, 8, -13, -15, -7, -1, 0, 3, 1]:
[1, 0, 0, -44228, -3585020]:8954:8954.g1:[1, -2, 0, 4, 0, -2, 6, 7, 3, 0, 5, 1, -6, 1, 6, 9, -12, -8, 2, -6, -11, 4, 12, -6, 14]:
[0, -1, 0, -183512, -30207220]:9064:9064.b1:[0, 2, 2, 3, -1, 5, 4, 4, 6, -3, 3, -1, 4, 1, -3, -3, 9, -6, -10, -7, 1, -3, -12, 0, -17]:
[0, 0, 0, -2001875, -1089168750]:9200:9200.s1:[0, 0, 0, -1, 3, 3, 8, 7, -1, 7, -10, -4, 11, 5, -10, 6, 8, -8, 0, -10, 11, -3, 1, -6, -14]:
[0, 0, 0, -1825, -306625]:9200:9200.bk1:[0, 3, 0, 2, 0, 3, -4, 4, -1, 1, -1, 8, 11, -10, -1, 6, 8, -8, 12, -13, -7, 12, 16, -6, -2]:
[0, 0, 1, -31117, -2115746]:9251:9251.a1:[-2, 3, 1, 4, 1, 6, -4, 2, 3, 0, 7, 11, -4, 4, -8, 2, -3, -2, -15, -7, -2, -6, -6, -9, 17]:
[1, -1, 0, -1696, -26464]:9266:9266.f1:[-1, 3, -3, 5, 2, -1, 3, 3, -3, 6, -2, -7, -1, 0, 10, 9, -12, 4, 9, -6, 0, 8, -1, -15, -2]:
[1, 0, 0, -299013, -62959483]:9350:9350.be1:[1, 1, 0, -1, -1, -1, 1, 8, 0, 0, -7, 8, 6, 2, 0, 9, -6, 8, 14, 15, -16, -1, 0, 6, 8]:
[1, -1, 1, -74434, -7790149]:9386:9386.k1:[1, 0, 2, 4, 4, 1, 2, 0, -8, -2, 0, -10, 2, 12, 4, 6, 12, 14, 12, -8, 2, 16, -12, -6, 2]:
[1, -1, 1, -52774, 4639803]:9386:9386.k2:[1, 0, 2, 4, 4, 1, 2, 0, -8, -2, 0, -10, 2, 12, 4, 6, 12, 14, 12, -8, 2, 16, -12, -6, 2]:
